region,week,title,artist,url,best_viral_rank,avg_viral_rank,viral_days_on_chart,breakout_probability
Sweden,2021-12-13,Hey Ho,Aslak Trude,https://open.spotify.com/track/1mlP7iqVLZMYryuispoFBE,5,7.0,7,0.5329272556962251
Denmark,2021-12-13,Du Til Grin,INDSÆT NAVN,https://open.spotify.com/track/2m8pxRt7uhT50UfZ2BFUoU,4,4.571428571428571,7,0.5327524920207855
Czech Republic,2021-12-13,Die For You,"VALORANT, Grabbitz",https://open.spotify.com/track/2lz3zjQ5QCVXiyOzIk02vW,14,18.142857142857142,7,0.5326899593250393
Colombia,2021-12-13,Taca a Xereca pra Mim,MC Kaique da VP,https://open.spotify.com/track/2GqCEJpzmD81AJ2H0Hyz5T,9,10.285714285714286,7,0.5326448659960275
Norway,2021-12-13,Legend,Tevvez,https://open.spotify.com/track/05EG9LwFCVjkoYEWzsrHHO,36,40.0,7,0.5325823751710984
Ireland,2021-12-13,Chaise Longue,Wet Leg,https://open.spotify.com/track/7iqAuZe5yS0suLQcFfVK39,38,41.714285714285715,7,0.5325586233277615
France,2021-12-13,Jour meilleur,Orelsan,https://open.spotify.com/track/6VOUfCrjmxH62oijWgbC6O,6,7.714285714285714,7,0.5325365204190815
Vietnam,2021-12-13,Limousine (Feat. MINO) (Prod. GRAY),BE'O,https://open.spotify.com/track/5g2Ik0WJG9rqu97nCLcQhV,8,15.0,7,0.5324294884317363
Ecuador,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,27,29.857142857142858,7,0.532425848672514
Hong Kong,2021-12-13,美之 (Mee & Gee),N.Y.P.D. 南洋派對,https://open.spotify.com/track/3woABErMrAOiXfh1i8ZCuo,22,36.333333333333336,6,0.5324223726449336
Ukraine,2021-12-13,Забери Мене До Себе На Різдво,KRUTЬ,https://open.spotify.com/track/4A3tQaEEdGi7FNhRkLPJgL,48,48.0,1,0.5320026685737974
Egypt,2021-12-13,Keify Keda,"Wegz, Disco Misr",https://open.spotify.com/track/3yWSjxKQMpa7hXcmVElZgX,37,41.285714285714285,7,0.5319977668255725
Germany,2021-12-13,4am,JBee,https://open.spotify.com/track/3jTWd38NseaNnSuIK2Ybsp,21,22.857142857142858,7,0.5319038059024171
Italy,2021-12-13,Own Brand Freestyle,"FelixThe1st, Dreya Mac, Finch Fetti",https://open.spotify.com/track/6Jzdxguk63s6CVVXHIrQ0x,12,15.0,7,0.5316364656801184
Romania,2021-12-13,Misfit Toys (from the series Arcane League of Legends),"Pusha T, Mako",https://open.spotify.com/track/40giNwfX1pR3smltxvs3dB,41,41.0,1,0.5314524523030113
Turkey,2021-12-13,น้ำแดงน้ำส้ม,JV.JARVIS,https://open.spotify.com/track/1xxJiB2B3rMw8g85PPtcN7,14,15.0,6,0.5312750151494773
Dominican Republic,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,28,37.4,5,0.5311742624007844
Netherlands,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,10,12.571428571428571,7,0.5311347945311027
Brazil,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,30,31.142857142857142,7,0.5310656829549899
Czech Republic,2021-12-13,Coming for You (feat. A1 x J1),SwitchOTR,https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,17,22.571428571428573,7,0.5310162207594128
Panama,2021-12-13,Mirror Mirror,"F.HERO, MILLI, Changbin of Stray Kids",https://open.spotify.com/track/59WuWdDH06AYXgdoMENEa3,46,46.0,1,0.5309341701922752
El Salvador,2021-12-13,Para Siempre,Vicente Fernández,https://open.spotify.com/track/0uyVgmoXDbwS1ubv8AurVZ,38,42.333333333333336,3,0.530850769218576
Mexico,2021-12-13,Bonita,Los Tesoros de Javi,https://open.spotify.com/track/0OWig66Nmr8HhzqHQB5pO4,6,6.5,4,0.5307676335799303
Chile,2021-12-13,LOST IN PARADISE,"ALI, AKLO",https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,13,14.285714285714286,7,0.5304964383940495
Lithuania,2021-12-13,all I want is you,"Rebzyyx, hoshie star",https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,32,37.25,4,0.5304683751249261
Malaysia,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,39,43.666666666666664,3,0.5304652113827417
United States,2021-12-13,i won't run,Keanu Bicol,https://open.spotify.com/track/3ykvobAQxQ5VlcDOMKXI4M,21,23.0,7,0.5304206990169145
Egypt,2021-12-13,Enemy - From the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/5UlnuulVAVmmesw4VzqHdG,30,32.0,7,0.5303671247237176
Hungary,2021-12-13,Charmy,"Ekhoe, ibbigang, Szalai",https://open.spotify.com/track/2WyYMndo3CFcDCALxyDPOd,26,32.285714285714285,7,0.5303091631273764
South Africa,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,37,42.285714285714285,7,0.5302438352976833
Singapore,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,9,11.0,3,0.5300625954398888
Iceland,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,39,39.0,1,0.5300405938467712
El Salvador,2021-12-13,Amapolas,Leo Rizzi,https://open.spotify.com/track/0z5yLgBmAtaylDYrgwzlpH,40,45.0,6,0.5300253013560757
Bulgaria,2021-12-13,NEW MAGIC WAND,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,26,32.142857142857146,7,0.5298656445108476
Norway,2021-12-13,Helikopter,Fazlija,https://open.spotify.com/track/3xGOOOPD2HjErQLyRFk5Wf,8,9.714285714285714,7,0.5297596818885582
Spain,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,25,26.714285714285715,7,0.5296808136900776
Italy,2021-12-13,La Espada,Eternal Raijin,https://open.spotify.com/track/6w969Gr8VhF02vaHs67oo9,32,38.285714285714285,7,0.529512417020853
Lithuania,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,14,20.571428571428573,7,0.5293881927209524
South Africa,2021-12-13,Dom Pérignon,"DJ Mohamed x D2mza, The Lowkeys, 3TWO1",https://open.spotify.com/track/4PuveZGbBp0nnSCMsHQbjN,40,45.2,5,0.5293367035237639
Netherlands,2021-12-13,Helikopter,Fazlija,https://open.spotify.com/track/3xGOOOPD2HjErQLyRFk5Wf,6,7.714285714285714,7,0.5287710930999092
France,2021-12-13,Time Time,"Trei Degete, Squeezie, Myd, KronoMuzik",https://open.spotify.com/track/5wKDPtbdggE1roeVp3UdXX,5,6.857142857142857,7,0.5287156988514411
Uruguay,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,35,37.666666666666664,3,0.5285527865040831
Latvia,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,13,13.0,1,0.5285432368214111
Guatemala,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,42,47.142857142857146,7,0.5285268973521897
Ireland,2021-12-13,Coming for You (feat. A1 x J1),SwitchOTR,https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,30,32.57142857142857,7,0.5277528662697302
Nicaragua,2021-12-13,De Qué Manera Te Olvido,Vicente Fernández,https://open.spotify.com/track/0mLSnzvqwlq9hhrgJucGJs,32,36.75,4,0.5277136186653442
Chile,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,18,21.142857142857142,7,0.5273603178190257
Ukraine,2021-12-13,Cake 9core (Outro),Rising6,https://open.spotify.com/track/6cS6hPNElTyO3zBVPhPmgP,49,49.0,1,0.5270088955716203
Czech Republic,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,30,35.0,7,0.5269022232001833
Latvia,2021-12-13,Karameles,"Ingus Ulmanis, Zane Dombrovska",https://open.spotify.com/track/6a3FylB1GVpvASUUtrsqlB,28,37.666666666666664,6,0.5267646215638869
Hungary,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,27,30.571428571428573,7,0.5266875342560539
Romania,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,27,32.0,7,0.5266036372001005
Sweden,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,24,26.666666666666668,6,0.5265333363851777
Singapore,2021-12-13,我不是刘德华,"新地, 卢克",https://open.spotify.com/track/2bjT1NTpoEeTPxQlqai57c,11,12.333333333333334,3,0.5265044122465818
Guatemala,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,30,38.0,7,0.5264894204831777
Greece,2021-12-13,"Money Calling (feat. RAYE, Russ Millions & wewantwraiths)",Da Beatfreakz,https://open.spotify.com/track/58BJ5oUPX5ST2pjCtOSMkk,39,42.75,4,0.5263534401519181
Slovakia,2021-12-13,Come Over (Again),Crawlers,https://open.spotify.com/track/4PDJDIdWxNN1AlnbrKkoPf,25,32.8,5,0.5263416742164837
El Salvador,2021-12-13,Me Voy a Quitar de en Medio,Vicente Fernández,https://open.spotify.com/track/2kgUPa3UUnHIUfySDkg2bm,43,43.0,1,0.5261856714067931
Chile,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,26,27.571428571428573,7,0.52594803919606
Denmark,2021-12-13,Vidunderlig,ARO,https://open.spotify.com/track/0kTz1IAV0lsWQV6ZilQXTG,4,5.428571428571429,7,0.5258802651537553
Israel,2021-12-13,Happier Than Ever,ASTN,https://open.spotify.com/track/7es56D0QedGMsK39wl2yFX,20,26.142857142857142,7,0.5257593948311682
Greece,2021-12-13,Narcotics,"Gio SB, Ghosp, Lau Jr, Ghostaa",https://open.spotify.com/track/2r6RRVkNcl1mkbqiMBlji5,48,48.0,1,0.5257545792014261
Greece,2021-12-13,right here,"Lil Peep, Horse Head",https://open.spotify.com/track/5OFf5pzpIcdstWwAhv5YXE,48,48.0,1,0.5257545792014261
Belgium,2021-12-13,MAUVAIS PAYEUR,La Fève,https://open.spotify.com/track/18gJ5bLhq6cfKJefdwzGpj,19,22.666666666666668,3,0.525736903328169
Romania,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,40,44.5,6,0.5255548462686981
Iceland,2021-12-13,Stjarnan mín,Íslensku dívurnar,https://open.spotify.com/track/5WH6soOfEZ3x8Fs87zrlQi,12,13.0,4,0.5254977793089399
Uruguay,2021-12-13,PELOTUDA,Dillom,https://open.spotify.com/track/65zh1W9YBpgGlS4G98mI0v,28,33.333333333333336,6,0.5254685993065341
Bolivia,2021-12-13,Television / So Far So Good,Rex Orange County,https://open.spotify.com/track/5OUTFH5acycdnf8OVo21Gv,36,41.0,5,0.5252368058163168
Bolivia,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,24,36.8,5,0.5251482019041555
United States,2021-12-13,Volver Volver,Vicente Fernández,https://open.spotify.com/track/4Fvnz1ZJ86IdqDAepWYPAh,28,34.2,5,0.5251018520115215
Greece,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,21,26.428571428571427,7,0.5250914310682062
Singapore,2021-12-13,At Least I Had You,"Gentle Bones, JJ Lin",https://open.spotify.com/track/3hpR0IWUJMvtlq3aAyKPqz,35,37.857142857142854,7,0.5250337370511519
Costa Rica,2021-12-13,Pensándote - Remix,"GIMARIO, KAVVO, Ziidar, FIO",https://open.spotify.com/track/3WOwm6kginUb9Ee7AoZvt8,14,21.0,7,0.5249026737778328
France,2021-12-13,Elle ne t'aime pas,La Femme,https://open.spotify.com/track/4Wc6pPAjbXLkNCvzeNyAvh,33,35.285714285714285,7,0.524885723588608
Iceland,2021-12-13,Musclebells,DJ Muscleboy,https://open.spotify.com/track/22IiXEeYRhD2O5Gez6AKZV,37,43.857142857142854,7,0.524841709930556
New Zealand,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,10,12.4,5,0.524758819552709
Peru,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,14,23.428571428571427,7,0.5246133612120708
Colombia,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,12,14.714285714285714,7,0.5245301569634249
Vietnam,2021-12-13,Thế Hệ Tan Vỡ (feat. SIVAN),Kai Đinh,https://open.spotify.com/track/0vLXpeE2Z7iVvcba8PAwwI,10,13.0,7,0.5244634639473627
Peru,2021-12-13,Bar,"TINI, L-Gante",https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC,27,28.142857142857142,7,0.5244019049063441
Bulgaria,2021-12-13,Navsegda,"Irina Rimes, Jah Khalib",https://open.spotify.com/track/6Dyr43pQJhnp0fxLQ6c1fL,27,34.142857142857146,7,0.5243630472126452
Dominican Republic,2021-12-13,Hace Rato Me Picó un Mosquito,"Crafo, Franco Paolo",https://open.spotify.com/track/5OSxqUITs9nnjzm3WsF6Jc,30,35.833333333333336,6,0.5242127004940377
Mexico,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,20,22.285714285714285,7,0.5241914260566714
Italy,2021-12-13,CRAZY LOVE,Marracash,https://open.spotify.com/track/3HYK8FMGNQu1Whl8DdtsRC,20,20.714285714285715,7,0.5241453260352601
Poland,2021-12-13,IN THE CLUB,Mishashi Sensei,https://open.spotify.com/track/7vX0rvoGneCCOJ2QPruNNZ,13,14.428571428571429,7,0.5238290958769587
Czech Republic,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,32,38.42857142857143,7,0.5237800358662499
Hong Kong,2021-12-13,三個字,Anson Kong 江𤒹生,https://open.spotify.com/track/524AUGUhR1F8SRiumM4T5e,24,29.857142857142858,7,0.5236179935991236
Uruguay,2021-12-13,Sou Favela,"MC Bruninho, Vitinho Ferrari, Dj DG, Batidão Stronda",https://open.spotify.com/track/4lEVoOnIybtRqi4knZwdPZ,30,33.857142857142854,7,0.5233690515892094
Norway,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,11,11.714285714285714,7,0.522870208581783
Chile,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,19,21.285714285714285,7,0.5227956958484261
Saudi Arabia,2021-12-13,Rolling in the Deep,Adele,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr,23,29.285714285714285,7,0.5227952775821131
Taiwan,2021-12-13,現主時,"潮州土狗, Asiaboy 禁藥王, Lizi 栗子",https://open.spotify.com/track/6N80A4UOXsL0re2oJU5NgP,30,34.714285714285715,7,0.5227774385365999
Italy,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,35,38.0,7,0.5226263276086218
Finland,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,5,6.571428571428571,7,0.5225231219191799
Luxembourg,2021-12-13,paris freestyle - skrilla remix,Pashanim,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx,25,31.142857142857142,7,0.5224231202745802
Turkey,2021-12-13,Altüst Olmuşum,Mavi Gri,https://open.spotify.com/track/2VnefbnGEWUiCLXHKOtE6x,25,25.857142857142858,7,0.522357554353247
Turkey,2021-12-13,Her Gece,Perdenin Ardındakiler,https://open.spotify.com/track/6D9C3pOcz76P84cMuAY1Ry,28,29.285714285714285,7,0.5223411612110899
India,2021-12-13,Nai Lagda (Lofi),Dr LoFi,https://open.spotify.com/track/7eBhPTYRFdNbGHqvvZqwSq,6,6.857142857142857,7,0.5221323611578992
Saudi Arabia,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,22,22.0,1,0.5220352240815125
Ukraine,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,50,50.0,1,0.5220097126134706
Ukraine,2021-12-13,psiblades,"shadowraze, babyswishh1",https://open.spotify.com/track/3auzaPW4fXa8oI4KbTalAU,50,50.0,1,0.5220097126134706
Bolivia,2021-12-13,After Dark,Mr.Kitty,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,50,50.0,1,0.5217740618513723
Portugal,2021-12-13,Chariot,Mega,https://open.spotify.com/track/1eOuuW7VHBrIpwQ8drsPQN,37,40.714285714285715,7,0.5216773720768807
New Zealand,2021-12-13,Big Energy,Latto,https://open.spotify.com/track/6Zu3aw7FfjAF9WA0fA81Oq,8,9.0,7,0.5214658191507592
Portugal,2021-12-13,Vai Lá Em Casa Hoje,"George Henrique & Rodrigo, Marília Mendonça",https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc,25,28.142857142857142,7,0.5213746699051162
Egypt,2021-12-13,Goodbye (from the series Arcane League of Legends),Ramsey,https://open.spotify.com/track/5QWjrWckcPcSVqQNfbD4Bc,6,8.428571428571429,7,0.5213698452402789
Hong Kong,2021-12-13,LOST IN PARADISE,"ALI, AKLO",https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,11,15.0,7,0.521365755119768
Singapore,2021-12-13,指紋,杜宣達,https://open.spotify.com/track/01clQd7YUW4nEre2I8jo7d,22,23.571428571428573,7,0.5213383240839449
Belgium,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,15,19.142857142857142,7,0.5211969553394366
Taiwan,2021-12-13,"Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)",Basick,https://open.spotify.com/track/1GFS1xMbcAWXf5W0tSuZev,17,21.0,7,0.5211002502599388
Italy,2021-12-13,Mare,Ugo Borghetti,https://open.spotify.com/track/1M0QDg5YAY5dkCbqItuQzo,22,24.0,7,0.5210938719820354
Poland,2021-12-13,Qami Qami,Maléna,https://open.spotify.com/track/5ikUCEXt9xjVXf8ojHne77,10,10.0,1,0.521091292415487
Bolivia,2021-12-13,Die For You,"VALORANT, Grabbitz",https://open.spotify.com/track/2lz3zjQ5QCVXiyOzIk02vW,40,43.666666666666664,3,0.5210771688227083
Panama,2021-12-13,Sou Favela,"MC Bruninho, Vitinho Ferrari, Dj DG, Batidão Stronda",https://open.spotify.com/track/4lEVoOnIybtRqi4knZwdPZ,33,38.285714285714285,7,0.5209399228206226
Lithuania,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,28,33.142857142857146,7,0.5207062216813066
Norway,2021-12-13,Chiquita,"P-Tee, 1Flacko",https://open.spotify.com/track/7cwLMNDg8c9D7q2ov1cpVJ,16,24.6,5,0.5205784088503496
Austria,2021-12-13,Zeit für uns,Moritz Garth,https://open.spotify.com/track/4g99PRaojcYRs1rgLwZRs8,15,21.571428571428573,7,0.5204408994432388
Malaysia,2021-12-13,Comfort Chain,Instupendo,https://open.spotify.com/track/5BAXlRDW3YaPr3rfqV51TA,23,25.5,2,0.5202653710453499
Egypt,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,17,20.142857142857142,7,0.5201530174716082
South Korea,2021-12-13,Yours,JIN,https://open.spotify.com/track/10IfXtjKQmOiON7tNAHv0y,18,21.142857142857142,7,0.5199549586309572
Belgium,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,15,21.714285714285715,7,0.5198938591150901
Switzerland,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,22,24.714285714285715,7,0.5196597319965666
Honduras,2021-12-13,Television / So Far So Good,Rex Orange County,https://open.spotify.com/track/5OUTFH5acycdnf8OVo21Gv,41,46.2,5,0.5196460681546814
Guatemala,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,21,26.857142857142858,7,0.5195823062517202
Hungary,2021-12-13,Habibi,"Ricky Rich, Dardan, Zuna",https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z,27,32.333333333333336,3,0.5193888898150976
Slovakia,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,34,42.5,4,0.5188760418570975
Germany,2021-12-13,Stop The Cavalry,Jona Lewie,https://open.spotify.com/track/2bPQuniBB9x0fRtxDly0kr,22,24.714285714285715,7,0.518874408826817
Chile,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,7,7.25,4,0.5187239345699084
Thailand,2021-12-13,LOST IN PARADISE,"ALI, AKLO",https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,35,38.57142857142857,7,0.5186665576450123
Malaysia,2021-12-13,Ginseng Strip 2002,Yung Lean,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,37,40.0,2,0.5185869681863073
Canada,2021-12-13,La Espada,Eternal Raijin,https://open.spotify.com/track/6w969Gr8VhF02vaHs67oo9,35,40.857142857142854,7,0.5182506064919977
South Africa,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,32,35.0,2,0.5182004417539596
Nicaragua,2021-12-13,Las Llaves de Mi Alma,Vicente Fernández,https://open.spotify.com/track/5M8JfFdmUtewLKcy0sZLtR,30,40.4,5,0.5179608983055712
Costa Rica,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,29,36.285714285714285,7,0.517947541623452
Guatemala,2021-12-13,El Rey,Vicente Fernández,https://open.spotify.com/track/6P3dT8EkJd0LOyZklOl0Na,32,39.666666666666664,3,0.517850858817285
Vietnam,2021-12-13,24/7,"Celina Sharma, Harris J.",https://open.spotify.com/track/304uzYXYjPulJpLRJzuesX,34,35.42857142857143,7,0.5176859978916472
Uruguay,2021-12-13,Don Omar Rkt (Tengo el Pure),DJ Sebas,https://open.spotify.com/track/5boDCW4sxO9DQBlnwJuvpF,46,46.0,1,0.5176413500340713
Mexico,2021-12-13,Mr. Trance,Esteman,https://open.spotify.com/track/3SLIDzhExrfsvH6sVosiwn,29,30.0,7,0.5176304128137723
Colombia,2021-12-13,Los Malvekes,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",https://open.spotify.com/track/1AnJQd8TfkhK6M3VgZDVv1,36,39.714285714285715,7,0.5176041702029308
Germany,2021-12-13,Die For You,"VALORANT, Grabbitz",https://open.spotify.com/track/2lz3zjQ5QCVXiyOzIk02vW,9,10.285714285714286,7,0.5175583173007297
Ukraine,2021-12-13,Парень твой бандит,ARCHI,https://open.spotify.com/track/6EVpmV4p77KauvdHuh947j,42,46.0,4,0.5174791407246597
Morocco,2021-12-13,TO THE MOON,Jnr Choi,https://open.spotify.com/track/0hYFc3HSZHDaDzquLVRwBH,38,38.0,1,0.5170224033487072
Germany,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,27,37.333333333333336,6,0.5169847556855945
Dominican Republic,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,46,46.0,1,0.5169119303984187
Czech Republic,2021-12-13,Legend,Tevvez,https://open.spotify.com/track/05EG9LwFCVjkoYEWzsrHHO,32,37.142857142857146,7,0.5168268221593745
Mexico,2021-12-13,Amapolas,Leo Rizzi,https://open.spotify.com/track/0z5yLgBmAtaylDYrgwzlpH,29,31.714285714285715,7,0.5167612416882431
